"skillKind","skillID","skillName","owner","attribute","effect","targetType","isAttack","recastMax","recastMin","maxLevel","skillLvUp2","skillLvUp3","skillLvUp4","skillLvUp5","skillLvUp6","skillLvUp7","skillLvUp8","buffs","debuffs","specialEffects","numHits","skillMod","hpMod","defMod","spdMod","enemyHPMod","enemySPDMod"
"1","700","Divide Into Five Equal Parts By All","Nakano Itsuki Seira","fire","Attack an enemy, with a 30% chance to gain a turn. Can be activated a max of twice consecutively. ","Single","TRUE","0","0","5","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","","","","","2","-1","0","0","0","0","0"
"1","701","I'm Special","Nakano Itsuki Seira","fire","Attack all enemies and inflict burn for 2 turns.","All","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","burn","","1","-1","0","0","0","0","0"
"1","702","Please Refill","Nakano Itsuki Seira","fire","Attack all enemies and extend the recast time of targeted enemy's skills to the maximum.","All","TRUE","5","6","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","","","1","-1","0","0","0","0","0"
"1","703","White Impact","Demon's Style Leukosia Hanabi","light","Attack an enemy, with a 50% chance to inflict ATK down for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +5%","Debuff Activation +10%","DMG +15%","Debuff Activation +15%","","","","ATK down","","1","-1","0","0","0","0","0"
"1","704","Pulse Scream","Demon's Style Leukosia Hanabi","light","Attack an enemy with power that grows in proportion to own max HP and restore 50% of damage dealt.","Single","TRUE","2","3","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","","","1","-1","-1","0","0","0","0"
"1","705","White Impact","Demon's Style Leukosia Eliza","dark","Attack an enemy, with a 50% chance to inflict ATK down for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +5%","Debuff Activation +10%","DMG +15%","Debuff Activation +15%","","","","ATK down","","1","-1","0","0","0","0","0"
"1","706","Discluster","Demon's Style Leukosia Eliza","dark","Attack an enemy 3 times, with a 75% each to inflict ATK down for two turns, SPD down on the first attack, SPD down on the second attack, and no buff on the third attack.","Single","TRUE","3","4","7","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","DMG +15%","Recast Turns -1","","","ATK down,SPD down,no buff","","3","-1","0","0","0","0","0"
"1","707","White Impact","Demon's Style Leukosia Iroha","light","Attack an enemy, with a 50% chance to inflict ATK down for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +5%","Debuff Activation +10%","DMG +15%","Debuff Activation +15%","","","","ATK down","","1","-1","0","0","0","0","0"
"1","708","Magic Cluster","Demon's Style Leukosia Iroha","light","Attack an enemy twice and absorb 25% move gauge. Then grant SPD up to self for 2 turns.","Single","TRUE","3","4","5","DMG +5%","DMG +5%","DMG +15%","Recast Turns -1","","","","SPD up","","","2","-1","0","0","0","0","0"
"1","709","Chain Of Light","Demon's Style Leukosia Iroha","light","Attack one enemy, gives a stun for 1 turn, and extends the recast turn of all skills to the maximum.","Single","TRUE","4","5","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","stun","","1","-1","0","0","0","0","0"
"1","710","White Impact","Demon's Style Leukosia Ao","dark","Attack an enemy, with a 50% chance to inflict ATK down for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +5%","Debuff Activation +10%","DMG +15%","Debuff Activation +15%","","","","ATK down","","1","-1","0","0","0","0","0"
"1","711","Magic Cluster","Demon's Style Leukosia Ao","dark","Attack an enemy twice and absorb 25% move gauge. Then grant SPD up to self for 2 turns.","Single","TRUE","3","4","5","DMG +5%","DMG +5%","DMG +15%","Recast Turns -1","","","","SPD up","","","2","-1","0","0","0","0","0"
"1","712","Dark Out","Demon's Style Leukosia Ao","dark","Attack an enemy and inflict DEF sown and burn for 2 turns.","Single","TRUE","3","5","6","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","Recast Turns -1","","","","burn","","1","-1","0","0","0","0","0"
"1","713","A Flash","Shinsengumi Law Bureau Ao","light","Attack an enemy, with a 50% chance to inflict DEF down for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","","DEF down","","1","-1","0","0","0","0","0"
"1","714","Zanpa Slash","Shinsengumi Law Bureau Ao","light","Attack all enemies 3 times with power that grows in proportion to own max HP, with a 15% chance each to remove 1 enemy buff effect and inflict stun for 1 turn.","All","TRUE","3","4","6","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Recast Turns -1","","","","stun,remove buff","","3","-1","-1","0","0","0","0"
"1","715","Flash Crash","Shinsengumi Law Bureau Ao","light","Attack an enemy and deal 70% of the target's max HP to targeted enemy and self. When used against a boss enemy , deal 15% of target's max HP. The max damage of this skill cannot exceed current HP of self","Single","TRUE","5","8","4","Recast Turns -1","Recast Turns -1","Recast Turns -1","","","","","","","","1","-1","0","0","0","0","0"
"1","716","A Flash","Shinsengumi Law Bureau Kaori","lightning","Attack an enemy, with a 50% chance to inflict DEF down for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","","DEF down","","1","-1","0","0","0","0","0"
"1","717","Lightning Sky Slash","Shinsengumi Law Bureau Kaori","lightning","Attack an enemy twice with power that grows in proportion to own speed, with a 60% chance each to inflict no recovery for two turns.","Single","TRUE","3","4","6","DMG +10%","Added effect: 60% chance to remove one enemy buff effect","Debuff Activation +10%","Debuff Activation +10%","Recast Turns -1","","","","no recovery","","2","-1","0","0","-1","0","0"
"1","718","Lightning Slash","Shinsengumi Law Bureau Kaori","lightning","Grant SPD up to self for 2 turns. Then attack one enemy with power that grows in proportion to own SPD.","Single","TRUE","3","4","5","DMG +10%","DMG +10%","Added effect: grant 50% move gauge boost to self after attack","Recast Turns -1","","","","SPD up","","","1","-1","0","0","-1","0","0"
"1","719","A Flash","Shinsengumi Law Bureau Cocoa","fire","Attack an enemy, with a 50% chance to inflict DEF down for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","","DEF down","","1","-1","0","0","0","0","0"
"1","720","Fiery Fire Flash","Shinsengumi Law Bureau Cocoa","fire","Attack an enemy twice, with a 60% chance each to inflict cut for 3 turns.","Single","TRUE","3","4","6","DMG +10%","DMG +10%","Debuff Activation +15%","DMG +10%","Recast Turns -1","","","","cut","","2","-1","0","0","0","0","0"
"1","721","Flame Slash","Shinsengumi Law Bureau Cocoa","fire","Attack an enemy twice. Then grant all allies ATK up for 2 turns.","All","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","ATK up","","","2","-1","0","0","0","0","0"
"1","722","Bunny To Invite","Authentic Bunny Aka","light","Attack an enemy and grant 15% move gauge boost to ally other than self with the lowest move gauge.","Single","TRUE","0","0","7","DMG +5%","DMG +5%","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","move gauge boost","","","1","-1","0","0","0","0","0"
"1","723","Mouth Chuck","Authentic Bunny Aka","light","Attack all enemies and inflict silence for 2 turns.","All","TRUE","4","5","4","DMG +10%","DMG +10%","Recast Turns -1","","","","","","silence","","1","-1","0","0","0","0","0"
"1","724","Leave It To The Bunny","Authentic Bunny Aka","light","Removes all debuff effects from all allies, then grant immune and invincible for 1 turn. Increase immune effect duration in proportion to number of debuff effects removed by each ally, up to 3 turns.","All","FALSE","4","6","3","Recast Turns -1","Recast Turns -1","","","","","","remove debuff,immune,invincible","","","0","0","0","0","0","0","0"
"1","725","Bunny To Invite","Authentic Bunny Iroha","dark","Attack an enemy and grant 15% move gauge boost to ally other than self with the lowest move gauge.","Single","TRUE","0","0","7","DMG +5%","DMG +5%","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","move gauge boost","","","1","-1","0","0","0","0","0"
"1","726","Bunny Stomp","Authentic Bunny Iroha","dark","Attack 1 enemy, remove 1 buff, and inflict no buff for 1 turn.","Single","TRUE","3","4","4","DMG +10%","DMG +10%","Recast Turns -1","","","","","","no buff,remove buff","","1","-1","0","0","0","0","0"
"1","727","Bunny Jump","Authentic Bunny Iroha","dark","Grant 30% move gauge boost to all allies and SPD up for 2 turns.","All","FALSE","3","5","3","Recast Turns -1","Recast Turns -1","","","","","","move gauge boost,SPD up","","","0","0","0","0","0","0","0"
"1","728","Ante","Magica 2020 Evo Hanabi","dark","Attack an enem, with a 50% chance to inflict DEF down for 1 turn. Then there is a 30% chance to attack with ""Cynical Bat"".","Single","TRUE","0","0","5","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","","","DEF down","","1","-1","0","0","0","0","0"
"1","729","Cynical Bet","Magica 2020 Evo Hanabi","dark","Attack an enemy twice and remove one enemy buff effect each.","Single","TRUE","2","3","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","remove buff","","2","-1","0","0","0","0","0"
"1","730","Lock-on Missile","Magica 2020 Evo Hanabi","dark","Attack 4 times randomly, with a 25% change each to ignore target's defense. If you are attacked during the recast turn of this skill, there is a 25% chance of counterattacking.","Random","TRUE","4","5","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","","","4","-1","0","0","0","0","0"
"1","731","Ante","Magica 2020 Hanabi","dark","Attack an enem, with a 50% chance to inflict DEF down for 1 turn. Then there is a 30% chance to attack with ""Cynical Bat"".","Single","TRUE","0","0","5","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","","","DEF down","","1","-1","0","0","0","0","0"
"1","732","Cynical Bet","Magica 2020 Hanabi","dark","Attack an enemy twice and remove one enemy buff effect each.","Single","TRUE","2","3","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","remove buff","","2","-1","0","0","0","0","0"
"1","733","Nail Sharpening","Stray Cat Iroha","lightning","Attack an enemy and grant crit hit rate boost for 1 turn. If a crit hit, grant 30% move gauge boost to self.","Single","TRUE","0","0","4","DMG +5%","DMG +10%","DMG +10%","","","","","crit hit rate boost,move gauge boost","","","1","-1","0","0","0","0","0"
"1","734","Lightning Claw Skipping","Stray Cat Iroha","lightning","Attack all enemies, with a 75% chance to remove all buff effects.","All","TRUE","3","4","6","Debuff Activation +10%","DMG +10%","DMG +10%","Debuff Activation +15%","Recast Turns -1","","","","remove buff","","1","-1","0","0","0","0","0"
"1","735","Ranma lightning","Stray Cat Iroha","lightning","Attack an enemy 3 times with power that grows in proportion to own SPD and inflict 50% move gauge down each. If the enemy's move gauge is 0, extend the recast turn of all enemy's skills by 1.","Single","TRUE","4","5","4","DMG +10%","DMG +10%","Recast Turns -1","","","","","","move gauge down","","3","-1","0","0","-1","0","0"
"1","739","Deep Feel","Lunatic Succubus Aka","water","Attack an enemy, with a 20% chance to inflict 2 turns. This attack will not awaken enemies affected by sleep","Single","TRUE","0","0","6","DMG +5%","DMG +10%","Debuff Activation +5%","DMG +10%","DMG +10%","","","","sleep","","1","4","0","0","0","0","0"
"1","740","Hypnomad","Lunatic Succubus Aka","water","Attack all enemies and inflict sleep for 1 turn. Grant 25% move gauge boost for each sleeping enemy. This attack will not awaken enemies affected by sleep.","All","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","move gauge boost","sleep","","1","4.2","0","0","0","0","0"
"1","741","Eclipse Mist","Lunatic Succubus Aka","water","Attacl al enemies and inflict sleep for 1 turn (""fixed attachment"" , does that mean guaranteed?) and inflict oblivion and DEf down for 2 turns. Them inflict 50% move gauge down for each debuff the targeted enemy is suffering from. This attack will not awaken enemies affected by sleep.","All","TRUE","4","6","5","DMG +10%","DMG +10%","Recast Turns -1","Recast Turns -1","","","","","sleep,oblivion,move gauge down","","1","5","0","0","0","0","0"
"1","742","Treat Sweets","Hallowitch 2020 Iko","fire","Attack an enemy, with a 50% chance to inflict ATK down for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","ATK down","","1","-1","0","0","0","0","0"
"1","743","Slow Pumpkin","Hallowitch 2020 Iko","fire","Attack an enemy. If a crit hit, inflict stun for 1 turn. This attack's crit rate is boosted by 30%.","Single","TRUE","2","3","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","stun","","1","-1","0","0","0","0","0"
"1","744","Trick Candy","Hallowitch 2020 Iko","fire","Attack all enemies and grant 20% move gauge boost to all allies.","All","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","move gauge boost","","","1","-1","0","0","0","0","0"
"1","745","Treat Sweets","Hallowitch 2020 Marianne","water","Attack an enemy, with a 50% chance to inflict ATK down for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","ATK down","","1","-1","0","0","0","0","0"
"1","746","Candy Treat","Hallowitch 2020 Marianne","water","Remove 2 debuff effects from all allies and restore 20% HP.","All","FALSE","3","5","6","Heal Amount +10%","Heal Amount +10%","Heal Amount +10%","Recast Turns -1","Recast Turns -1","","","remove debuff","","","0","0","0","0","0","0","0"
"1","747","Hollow Brave","Hallowitch 2020 Marianne","water","Grant an ally 100% move gauge boost. Then grant all allies ATK up and crit hit rate boost for 2 turns.","All","FALSE","4","6","3","Recast Turns -1","Recast Turns -1","","","","","","move gauge boost,ATK up,crit hit rate boost","","","0","0","0","0","0","0","0"
"1","748","Treat Sweets","Hallowitch 2020 Ao","lightning","Attack an enemy, with a 50% chance to inflict ATK down for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","ATK down","","1","-1","0","0","0","0","0"
"1","749","Pumpkin Pop","Hallowitch 2020 Ao","lightning","Attack an enemy twice with a 50% chance each to inflict DEF down for 2 turns.","Single","TRUE","3","4","6","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","Recast Turns -1","","","","DEF down","","2","-1","0","0","0","0","0"
"1","750","Mash Pumpkin","Hallowitch 2020 Ao","lightning","Attack an enemy, set move gauge to 0, and inflict taunt for 1 turn.","Single","TRUE","4","5","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","taunt","","1","-1","0","0","0","0","0"
"1","751","Time Rotation","Goddess of Destiny Hanabi","light","Attack an enemy, with a 30% chance to inflict DEF down for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","","DEF down","","1","-1","0","0","0","0","0"
"1","752","Guardian Luck","Goddess of Destiny Hanabi","light","Grant a barrier equal to 20% max HP of self to all allies for 2 turns, and inflict ATK down on all enemies for 2 turns.","All","FALSE","3","5","5","Barrier Amount +10%","Recast Turns -1","Barrier Amount +10%","Recast Turns -1","","","","barrier","ATK down","","0","0","0","0","0","0","0"
"1","753","Light Of Time","Goddess of Destiny Hanabi","light","Consumes 10% max HP of an ally and give ally an extra turn. Then reduce recast turns of all allies by 2","All","FALSE","5","7","3","Recast Turns -1","Recast Turns -1","","","","","","reduce recast","","","0","0","0","0","0","0","0"
"1","754","Time Rotation","Goddess of Destiny Eliza","water","Attack an enemy, with a 30% chance to inflict DEF down for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","","DEF down","","1","-1","0","0","0","0","0"
"1","755","Fate To Freeze","Goddess of Destiny Eliza","water","Attack an enemy, inflict SPD down for 3 turns, and inflcit freeze for 1 turn.","Single","TRUE","3","5","6","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","Recast Turns -1","","","","SPD down,freeze","","1","-1","0","0","0","0","0"
"1","756","When Accelerating","Goddess of Destiny Eliza","water","Grant 30% move gauge boost to all allies and grant SPD up to all allies for 2 turns.","All","TRUE","3","5","3","Recast Turns -1","Recast Turns -1","","","","","","move gauge boost,SPD up","","","1","-1","0","0","0","0","0"
"1","757","Spark Spear","Magica 2020 Evo Eliza","lightning","Attack an enemy, with a 50% change to inflict cut for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +10%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","cut","","1","-1","0","0","0","0","0"
"1","758","Chain Lightning","Magica 2020 Evo Eliza","lightning","Attack an enemy 5 times, with a 50% chance each to inflict DEF down for 2 turns. This attack is always a critical hit.","Single","TRUE","3","4","7","Debuff Activation +5%","DMG +10%","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","Recast Turns -1","","","DEF down","","5","-1","0","0","0","0","0"
"1","759","Elegant Vortex","Magica 2020 Evo Eliza","lightning","Attack all enemies, with a 75% chance to inflict stun for 1 turn. If this attack knocks out an anemy, the recast turn will not reset. Grant 25% move gauge boost for each knocked out enemy. If no enemy is knocked out, grant 100% move gauge boost instead.","All","TRUE","4","5","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","move gauge boost","stun","","1","-1","0","0","0","0","0"
"1","760","Spark Spear","Magica 2020 Eliza","lightning","Attack an enemy, with a 50% change to inflict cut for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +10%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","cut","","1","-1","0","0","0","0","0"
"1","761","Chain Lightning","Magica 2020 Eliza","lightning","Attack an enemy 5 times, with a 50% chance each to inflict DEF down for 2 turns. This attack is always a critical hit.","Single","TRUE","3","4","7","Debuff Activation +5%","DMG +10%","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","Recast Turns -1","","","DEF down","","5","-1","0","0","0","0","0"
"1","762","Flash White","Demon's Suit Enbi Iroha","light","Attack an enemy, with a 30% chance to inflict ATK down for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","ATK down","","1","-1","0","0","0","0","0"
"1","763","Bomb Blink","Demon's Suit Enbi Iroha","light","Attack an enemy twice. if a crit hit, inflict stun for 1 turn.","Single","TRUE","2","3","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","stun","","2","-1","0","0","0","0","0"
"1","764","Glint Knife","Demon's Suit Enbi Iroha","light","Attack an enemy. This attack is always a critical hit.","Single","TRUE","3","4","4","DMG +10%","DMG +10%","Recast Turns -1","","","","","","","","1","-1","0","0","0","0","0"
"1","765","Holy Pulse","World B: School Uni Winter Clothes Lilly","light","Attack an enemy, with a 30% chance to inflict SPD down 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","SPD down","","1","-1","0","0","0","0","0"
"1","766","Saint Aura","World B: School Uni Winter Clothes Lilly","light","Restore 20% HP of all allies and grant ATK up for 2 turns to all allies.","All","FALSE","3","5","3","Recast Turns -1","Recast Turns -1","","","","","","ATK up","","","0","0","0","0","0","0","0"
"1","767","Blink Ride","World B: School Uni Winter Clothes Lilly","light","Attack an enemy 3 times, with each inflicting cut for 1 turn. If crit hit, inflict DEF down for 2 turns.","Single","TRUE","3","5","6","DMG +5%","DMG +10%","Recast Turns -1","DMG +10%","Recast Turns -1","","","","cut,DEF down","","3","-1","0","0","0","0","0"
"2","1","Overtake","Magica Round 1 Lilly","fire","Restore 30% of damage dealt to HP and steal one buff effect. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","2","Seizing the Oppurtunity","Magica Round 1 Hanabi","dark","upon landing a crit hit, restore 15% of HP and grant crit hit rate boost for 1 turn (passive)","Self","FALSE","0","0","1","","","","","","","","crit hit rate boost","","","0","0","0","0","0","0","0"
"2","3","Mana Reserves","Magica 1984 Cocoa","light","Crit rate and crit damage of own attacks are increased by 30% (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","4","Flowing Water Stance","Magica 2061 Ao","water","Nullify DEF down effects. Gain 10% move gauge boost with each attack received. (passive)","Self","FALSE","0","0","1","","","","","","","","move gauge boost","","","0","0","0","0","0","0","0"
"2","5","Symbol of Protection","Magica 2061 Marianne","light","Reduce damage received by all other allies by 15%. This damage reduction does not stack with damage reduction effects of other passives. (passive)","All","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","6","Water's Providence","Magica Round 1 Evo Kaori","water","During own turn, if suffering from a debuff effect, remove all debuff effects and restore HP of all allies by 15% of own max HP. (passive)","All","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","7","Holy Shield Call","Magica Round 1 Evo Marianne","light","Reduce damage received to self by 20%. When receiving a crit hit tp self, grant regen to all allies for 1 turn. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","8","Arenea's Karma","Arachne Demon's Style Iroha","water","Increase crit rate of own attacks by 20% and crit damage by 50%. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","9","Dark Thread Manpulator","Arachne Demon's Style Marianne","dark","When receiving an attack to self, there is a 50% chance to counterattack. After counterattack, gain 30% move gauge boost. (passive)","Self","FALSE","0","0","1","","","","","","","","move gauge boost","","","1","0","0","0","0","0","0"
"2","10","Arenea's Wisdom","Arachne Demon's Style Ao","dark","When attacking, there is a 75% chance to absorb 10% move gauge. (passive)","Self","FALSE","0","0","4","Debuff Activation +5%","Debuff Activation +10%","Debuff Activation +10%","","","","","","","","0","0","0","0","0","0","0"
"2","11","Commanding Presence","Kawaii Warrior Iroha","fire","Reduces damage to self by 20%. when receiving an attack, there is a 60% chance to inflict taunt for 1 turn. This damage reduction does not stack with damage reduction effects of other passives.. (passive)","Single","FALSE","0","0","3","Debuff Activation +10%","Debuff Activation +10%","","","","","","","","","0","0","0","0","0","0","0"
"2","12","Guidance of the Afterglow","Kawaii Warrior Eliza","light","At the end of own turn, grant 15% move gauge boost to all allies. (passive)","All","FALSE","0","0","1","","","","","","","","move gauge boost","","","0","0","0","0","0","0","0"
"2","13","Dance of the Falling Star","Fluffy Rabbit Seira","fire","At the beginning of battle, grant RST up to all allies for 1 turn. Additionally, when receiving an attack, gain 15% move gauge boost to self. (passive)","All","FALSE","0","0","1","","","","","","","","move gauge boost","","","0","0","0","0","0","0","0"
"2","14","The Hunter","Fluffy Rabbit Kaori","light","If an enemy is knowcked out during own turn, restore 30% of HP and gain 50% move gauge boost to self. (passive)","Self","FALSE","0","0","1","","","","","","","","move gauge boost","","","0","0","0","0","0","0","0"
"2","16","Waiting For Candy","Hallowitch Iroha","fire","Nulifies immobilizing debuff effects. Gain 20% damage increase for each buff affecting self. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","17","Pumpkin Charm","Hallowitch Akisa","dark","When attacked, grant a barrier of 20% of own max HP to self for 1 turn. This effect only activates once per turn. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","18","Apocalypse","Brunhild Warrior Seira","light","Attacks cannot miss. When receiving an attack to self, there is a 50% chance to counterattack and inclict stun for 1 turn. (passive)","Single","FALSE","0","0","1","","","","","","","","","stun","","1","0","0","0","0","0","0"
"2","19","Maiden's Blood","Brunhild Warrior Lilly","lightning","When self is knocked-out, revive self with 100% HP and remove all debuff effects from other allies. (passive)","All","FALSE","9","9","1","","","","","","","","remove debuff","","","0","0","0","0","0","0","0"
"2","20","Einherjar","Brunhild Warrior Marianne","water","If another ally is knocked-out, revive ally with 30% HP. (passive)","Single","FALSE","6","8","3","Recast Turns -1","Recast Turns -1","","","","","","","","","0","0","0","0","0","0","0"
"2","21","Hot Springs Secret","Onsen Nymph Akisa","light","At the beginning of own turn, restore 10% of HP to any allies who are suffering debuff effects. Grants a barrier with 10% of own max HP to allies without debuff effects. (passive)","All","FALSE","0","0","1","","","","","","","","barrier","","","0","0","0","0","0","0","0"
"2","22","Harvest Festival","Kellnerin Maiden Kaori","light","When receiving a crit hit or heavy attack to self, remove one debuff attack from all allies and grant 25% move gauge boost. (passive)","Self","FALSE","0","0","1","","","","","","","","remove debuff,move gauge boost","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Iroha","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Kaori","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Seira","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Cocoa","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Akisa","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Ao","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Aka","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Eliza","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Lilly","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Hanabi","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Marianne","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Sports Uniform Iko","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Cooking Apron Iroha","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Cooking Apron Kaori","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Cooking Apron Seira","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Cooking Apron Cocoa","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Cooking Apron Akisa","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
